2023-02-15 16:11:23,709 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 00_asm.stp-1
2023-02-15 16:11:24,245 INFO  SwAddin.cs: 339 - Loading config tree
2023-02-15 16:11:24,251 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-02-15 16:11:24,257 INFO  SwAddin.cs: 344 - Showing property manager
2023-02-15 16:11:37,306 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-15 16:12:08,349 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2023-02-15 16:12:10,319 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 00_asm
2023-02-15 16:12:10,329 INFO  ExportHelperExtension.cs: 1136 - Found 27 in 00_asm
2023-02-15 16:12:10,330 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in 00_asm
2023-02-15 16:12:10,330 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-02-15 16:12:10,331 INFO  ExportHelperExtension.cs: 1160 - 1 components to check
2023-02-15 16:12:10,332 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 00_asm.stp-1
2023-02-15 16:12:10,333 INFO  ExportHelperExtension.cs: 1136 - Found 17 in 00_asm.stp-1
2023-02-15 16:12:10,333 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 00_asm.stp-1
2023-02-15 16:12:10,334 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 00_asm
2023-02-15 16:12:10,335 INFO  ExportHelperExtension.cs: 1136 - Found 27 in 00_asm
2023-02-15 16:12:10,336 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 00_asm
2023-02-15 16:12:10,336 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-02-15 16:12:10,337 INFO  ExportHelperExtension.cs: 1160 - 1 components to check
2023-02-15 16:12:10,337 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 00_asm.stp-1
2023-02-15 16:12:10,338 INFO  ExportHelperExtension.cs: 1136 - Found 17 in 00_asm.stp-1
2023-02-15 16:12:10,339 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 00_asm.stp-1
2023-02-15 16:12:10,582 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-15 16:12:41,423 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2023-02-15 16:12:41,445 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
